year,month,day,time,peak_AM,peak_PM,Insolation,Temperature,Cloud_cover,Insolation_2,Exp_Insolation,Seek_number1,Seek_number2,EGC,Cell_number,Insolation_difference,Temperature_difference
5,2,7,18,0,0,0,7.4,10,0,0,0,0,0,4438,0,-0.2
5,2,7,19,0,0,0,7.2,10,0,0,0,0,0,4438,0,-0.2
5,2,7,20,0,0,0,7,10,0,0,0,0,0,4438,0,0
5,2,7,21,0,0,0,7,10,0,0,0,0,0,4438,0,-0.2
5,2,7,22,0,0,0,6.8,10,0,0,0,0,0,4438,0,-0.2
5,2,7,23,0,0,0,6.6,10,0,0,0,0,0,4438,0,-0.4
5,2,8,0,0,0,0,6.2,10,0,0,0,0,0,4360,0,-0.3
5,2,8,1,0,0,0,5.9,10,0,0,0,0,0,4438,0,-0.5
5,2,8,2,0,0,0,5.4,10,0,0,0,0,0,4438,0,-0.3
5,2,8,3,0,0,0,5.1,10,0,0,0,0,0,4438,0,-0.4
5,2,8,4,0,0,0,4.7,10,0,0,0,0,0,4438,0,-0.2
5,2,8,5,0,0,0,4.5,10,0,0,0,0,0,4438,0,-0.4
5,2,8,6,0,0,0,4.1,10,0,0,158.9,0,0,4438,0.007,-0.2
5,2,8,7,0,0,0.007,3.9,10,0,0,304,0,0,4438,0.023,0.1
5,2,8,8,0,0,0.03,4,10,0.59,1009.2,312,0.82,0.2446,4438,0.011,0.3
5,2,8,9,0,0,0.041,4.3,10,1.39,2113.3,299.6,2.03,0.6066,4438,0.011,0
5,2,8,10,0,0,0.052,4.3,10,2.12,3241,299.4,3.23,0.9685,4438,0.033,0.2
5,2,8,11,1,0,0.085,4.5,10,4.24,6440.8,300.3,6.16,1.8535,4438,-0.021,0
5,2,8,12,0,1,0.064,4.5,10,2.98,4327.7,299.6,4.54,1.361,4438,-0.031,-0.3
5,2,8,13,0,0,0.033,4.2,10,0.88,1448.3,308.2,1.3,0.3884,4438,0.021,-0.2
5,2,8,14,0,0,0.054,4,10,2.3,3372.8,299.6,3.51,1.053,4438,0.001,0.2
5,2,8,15,0,0,0.055,4.2,10,2.14,3170,299.7,3.26,0.9789,4438,-0.053,0.1
5,2,8,16,0,0,0.002,4.3,10,0,0,206.8,0,0,4438,-0.002,0
5,2,8,17,0,0,0,4.3,10,0,0,2,0,0,4438,0,0.1
5,2,8,18,0,0,0,4.4,10,0,0,0,0,0,4438,0,-0.1
5,2,8,19,0,0,0,4.3,10,0,0,0,0,0,4438,0,-0.1
5,2,8,20,0,0,0,4.2,10,0,0,0,0,0,4438,0,-0.6
5,2,8,21,0,0,0,3.6,10,0,0,0,0,0,4438,0,-0.3
5,2,8,22,0,0,0,3.3,10,0,0,0,0,0,4438,0,-0.4
5,2,8,23,0,0,0,2.9,10,0,0,0,0,0,4438,0,0.1
5,2,9,0,0,0,0,3,10,0,0,0,0,0,4360,0,0.2
5,2,9,1,0,0,0,3.2,10,0,0,0,0,0,4438,0,-0.3
5,2,9,2,0,0,0,2.9,5,0,0,0,0,0,4438,0,-1.5
5,2,9,3,0,0,0,1.4,5,0,0,0,0,0,4438,0,0
5,2,9,4,0,0,0,1.4,5,0,0,0,0,0,4438,0,-0.6
5,2,9,5,0,0,0,0.8,1,0,0,0,0,0,4438,0.032,0.1
5,2,9,6,0,0,0.032,0.9,1,0.65,981.6,296.8,0.96,0.2863,4438,0.244,1.7
5,2,9,7,0,0,0.276,2.6,1,12.01,19481.9,311,15.67,4.9053,4438,-0.037,2.8
5,2,9,8,0,0,0.239,5.4,3,12.13,19588.1,309,15.92,4.9485,4437,0.032,2
5,2,9,9,0,0,0.271,7.4,3,13.35,21530.2,302.3,17.88,5.4077,4438,-0.006,1.2
5,2,9,10,0,0,0.265,8.6,3,12.93,20818.7,302.2,17.35,5.2442,4438,0.431,1.2
5,2,9,11,1,0,0.696,9.8,10,32.77,53965.9,300.9,43.8,13.1641,4438,-0.013,1.6
5,2,9,12,0,1,0.683,11.4,10,32.48,53448.4,292.6,44.78,13.0589,4438,-0.228,0.4
5,2,9,13,0,0,0.455,11.8,10,22.07,36067.3,301.5,29.49,8.8911,4437,-0.219,-0.5
5,2,9,14,0,0,0.236,11.3,10,11.09,17888.2,304.3,14.88,4.545,4438,-0.009,0.9
5,2,9,15,0,0,0.227,12.2,10,10.67,17145.7,304.6,14.31,4.3838,4438,-0.208,-0.7
5,2,9,16,0,0,0.019,11.5,10,0.47,692.7,270.1,0.73,0.2176,4438,-0.019,-0.6
5,2,9,17,0,0,0,10.9,3,0,0,10.9,0,0,4438,0,-0.7
5,2,9,18,0,0,0,10.2,3,0,0,0,0,0,4438,0,-1.7
5,2,9,19,0,0,0,8.5,3,0,0,0,0,0,4438,0,-0.9
5,2,9,20,0,0,0,7.6,6,0,0,0,0,0,4438,0,-0.5
5,2,9,21,0,0,0,7.1,6,0,0,0,0,0,4438,0,-0.7
5,2,9,22,0,0,0,6.4,6,0,0,0,0,0,4438,0,-0.1
5,2,9,23,0,0,0,6.3,6,0,0,0,0,0,4438,0,-0.6
5,2,10,0,0,0,0,5.7,6,0,0,0,0,0,4361,0,0.2
5,2,10,1,0,0,0,5.9,6,0,0,0,0,0,4438,0,-0.3
5,2,10,2,0,0,0,5.6,10,0,0,0,0,0,4438,0,-0.2
5,2,10,3,0,0,0,5.4,10,0,0,0,0,0,4438,0,-0.4
5,2,10,4,0,0,0,5,10,0,0,0,0,0,4438,0,-0.9
5,2,10,5,0,0,0,4.1,10,0,0,0,0,0,4438,0.037,-0.4
5,2,10,6,0,0,0.037,3.7,10,0.51,747.8,283.3,0.78,0.235,4438,0.256,1.1
5,2,10,7,0,0,0.293,4.8,10,11.03,17956.7,309.9,14.6,4.5559,4438,0.247,3.2
5,2,10,8,0,0,0.54,8,1,25.8,42434.1,306.1,33.87,10.3435,4437,0.173,3.4
5,2,10,9,0,0,0.713,11.4,1,33.32,54969.9,294.9,45.38,13.3708,4438,0.094,2.6
5,2,10,10,1,0,0.807,14,1,37.3,61723.9,288.9,52.11,15.0519,4438,-0.279,0.3
5,2,10,11,0,0,0.528,14.3,9,25.65,41939.7,298.6,34.56,10.3028,4438,-0.25,-1
5,2,10,12,0,1,0.278,13.3,9,13.79,22094.4,301.9,18.32,5.5346,4438,-0.151,-0.5
5,2,10,13,0,0,0.127,12.8,10,5.82,8917.7,300.3,8.12,2.4418,4437,-0.054,-0.7
5,2,10,14,0,0,0.073,12.1,10,3.17,4378.9,299.7,4.52,1.3542,4438,-0.045,-1.2
5,2,10,15,0,0,0.028,10.9,10,0.6,616.5,302.8,0.48,0.1442,4438,-0.027,-1.3
5,2,10,16,0,0,0.001,9.6,10,0,0,192.5,0,0,4438,-0.001,-1.1
5,2,10,17,0,0,0,8.5,10,0,0,1.7,0,0,4438,0,-1.2
5,2,10,18,0,0,0,7.3,10,0,0,0,0,0,4438,0,-0.8
5,2,10,19,0,0,0,6.5,10,0,0,0,0,0,4439,0,-0.8
5,2,10,20,0,0,0,5.7,10,0,0,0,0,0,4438,0,-0.6
5,2,10,21,0,0,0,5.1,10,0,0,0,0,0,4438,0,-0.5
5,2,10,22,0,0,0,4.6,10,0,0,0,0,0,4438,0,-0.3
5,2,10,23,0,0,0,4.3,10,0,0,0,0,0,4438,0,-0.3
5,2,11,0,0,0,0,4,10,0,0,0,0,0,4362,0,-0.1
5,2,11,1,0,0,0,3.9,10,0,0,0,0,0,4438,0,-0.4
5,2,11,2,0,0,0,3.5,10,0,0,0,0,0,4438,0,-0.8
5,2,11,3,0,0,0,2.7,10,0,0,0,0,0,4438,0,-0.4
5,2,11,4,0,0,0,2.3,10,0,0,0,0,0,4438,0,-0.3
5,2,11,5,0,0,0,2,10,0,0,0,0,0,4438,0.033,-0.4
5,2,11,6,0,0,0.033,1.6,10,0.63,880.3,286.3,0.93,0.2789,4438,0.122,0.9
5,2,11,7,0,0,0.155,2.5,10,6.35,9960.1,304.1,8.73,2.6748,4438,0.244,1.7
5,2,11,8,0,0,0.399,4.2,10,19.39,31704.1,314.8,24.57,7.7848,4438,0.217,1.5
5,2,11,9,0,0,0.616,5.7,10,30.01,49272.4,305.6,39.24,12.0002,4438,-0.067,0.8
5,2,11,10,0,0,0.549,6.5,10,26.04,42734,305.1,34.57,10.4671,4438,0.434,2.1
5,2,11,11,1,0,0.983,8.6,9,44.24,72848.3,288.2,61.64,17.7651,4437,-0.072,0.5
5,2,11,12,0,1,0.911,9.1,9,42.11,69407.9,288.6,58.67,16.93,4438,-0.46,0.7
5,2,11,13,0,0,0.451,9.8,9,22.19,36324,295.7,30.61,8.971,4438,-0.355,-1.2
5,2,11,14,0,0,0.096,8.6,10,4.38,6656.3,299.8,6.4,1.9191,4438,-0.074,-0.4
5,2,11,15,0,0,0.022,8.2,10,0.24,481.6,304.3,0.3,0.09,4438,-0.021,-0.7
5,2,11,16,0,0,0.001,7.5,10,0,0,172.1,0,0,4438,-0.001,-0.7
5,2,11,17,0,0,0,6.8,10,0,0,2.2,0,0,4438,0,-0.7
5,2,11,18,0,0,0,6.1,10,0,0,0,0,0,4438,0,-0.7
5,2,11,19,0,0,0,5.4,10,0,0,0,0,0,4438,0,-0.6
5,2,11,20,0,0,0,4.8,10,0,0,0,0,0,4438,0,-0.4
5,2,11,21,0,0,0,4.4,10,0,0,0,0,0,4438,0,-0.7
5,2,11,22,0,0,0,3.7,10,0,0,0,0,0,4438,0,-0.9
5,2,11,23,0,0,0,2.8,10,0,0,0,0,0,4438,0,-0.7
5,2,12,0,0,0,0,2.1,10,0,0,0,0,0,4359,0,-0.7
5,2,12,1,0,0,0,1.4,10,0,0,0,0,0,4438,0,-0.3
5,2,12,2,0,0,0,1.1,2,0,0,0,0,0,4438,0,-0.5
5,2,12,3,0,0,0,0.6,2,0,0,0,0,0,4438,0,-0.4
5,2,12,4,0,0,0,0.2,2,0,0,0,0,0,4438,0,-0.3
5,2,12,5,0,0,0,-0.1,0,0,0,10.5,0,0,4438,0.059,0.2
5,2,12,6,0,0,0.059,0.1,0,0.41,598.8,316,0.55,0.1634,4438,0.33,1.8
5,2,12,7,0,0,0.389,1.9,0,15.11,24509.9,314.9,19.19,6.0758,4438,0.254,2.5
5,2,12,8,0,0,0.643,4.4,0,31.98,52709.4,314.1,40.68,12.7741,4437,0.191,1.4
5,2,12,9,0,0,0.834,5.8,0,40.18,66432,306.8,52.64,16.1326,4438,0.102,1.1
5,2,12,10,0,0,0.936,6.9,0,43.98,72847.9,301.1,58.93,17.7411,4438,0.02,1.1
5,2,12,11,1,0,0.956,8,3,44.26,72986.5,292.4,60.91,17.7994,4438,-0.098,0.5
5,2,12,12,0,1,0.858,8.5,3,40.67,66928.7,293.7,55.66,16.3261,4437,-0.287,0.4
5,2,12,13,0,0,0.571,8.9,3,27.81,45631.6,300.9,37.07,11.1578,4438,-0.37,-0.5
5,2,12,14,0,0,0.201,8.4,10,9.81,15676,304.7,13.18,4.0255,4438,-0.114,-0.6
5,2,12,15,0,0,0.087,7.8,10,3.87,5857.8,299.7,5.74,1.7195,4438,-0.072,-0.8
5,2,12,16,0,0,0.015,7,10,0.29,464.5,259.5,0.39,0.1162,4438,-0.015,-0.8
5,2,12,17,0,0,0,6.2,10,0,0,9.4,0,0,4438,0,-0.3
5,2,12,18,0,0,0,5.9,10,0,0,0,0,0,4438,0,-0.5
5,2,12,19,0,0,0,5.4,10,0,0,0,0,0,4438,0,-0.5
5,2,12,20,0,0,0,4.9,10,0,0,0,0,0,4438,0,-0.3
5,2,12,21,0,0,0,4.6,10,0,0,0,0,0,4438,0,-0.5
5,2,12,22,0,0,0,4.1,10,0,0,0,0,0,4438,0,0
5,2,12,23,0,0,0,4.1,10,0,0,0,0,0,4438,0,0
5,2,13,0,0,0,0,4.1,10,0,0,0,0,0,4361,0,0.1
5,2,13,1,0,0,0,4.2,10,0,0,0,0,0,4438,0,-0.4
5,2,13,2,0,0,0,3.8,10,0,0,0,0,0,4438,0,-1.1
5,2,13,3,0,0,0,2.7,10,0,0,0,0,0,4438,0,-0.4
5,2,13,4,0,0,0,2.3,10,0,0,0,0,0,4438,0,-0.3
5,2,13,5,0,0,0,2,9,0,0,10.9,0,0,4438,0.024,-0.2
5,2,13,6,0,0,0.024,1.8,9,0.12,344.2,304.2,0.1,0.0313,4438,0.123,0.4
5,2,13,7,0,0,0.147,2.2,9,6.11,9531.1,305.5,8.34,2.5705,4438,0.336,1.2
5,2,13,8,0,0,0.483,3.4,10,23.48,38556,316.1,29.69,9.3875,4438,0.006,1.5
5,2,13,9,0,0,0.489,4.9,10,24.3,39683.2,313.4,30.85,9.6678,4438,0.26,1.1
5,2,13,10,1,0,0.749,6,10,35.27,58106.5,306.8,46.3,14.1305,4437,-0.277,2
5,2,13,11,0,0,0.472,8,10,23.43,38227.2,299.4,31.44,9.3728,4438,-0.105,0.3
5,2,13,12,0,1,0.367,8.3,10,18.52,29995.8,302.4,24.43,7.386,4438,-0.07,0.5
5,2,13,13,0,0,0.297,8.8,10,15.18,24451.1,304.4,20.06,6.096,4438,-0.004,-0.1
5,2,13,14,0,0,0.293,8.7,10,14.69,23706.9,309.8,19.01,5.9003,4437,-0.089,-0.2
5,2,13,15,0,0,0.204,8.5,10,9.73,15509.1,306.8,12.89,3.9752,4438,-0.178,-1.1
5,2,13,16,0,0,0.026,7.4,10,0.82,1254.6,281.9,1.23,0.3687,4438,-0.026,-1.3
5,2,13,17,0,0,0,6.1,1,0,0,19.6,0,0,4438,0,-1
5,2,13,18,0,0,0,5.1,1,0,0,0,0,0,4438,0,-1.1
5,2,13,19,0,0,0,4,1,0,0,0,0,0,4438,0,-0.1
5,2,13,20,0,0,0,3.9,0,0,0,0,0,0,4438,0,-0.2
5,2,13,21,0,0,0,3.7,0,0,0,0,0,0,4438,0,-0.7
5,2,13,22,0,0,0,3,0,0,0,0,0,0,4438,0,-0.1
5,2,13,23,0,0,0,2.9,0,0,0,0,0,0,4438,0,-0.6
5,2,14,0,,,,,,,,,,,,,
5,2,14,1,,,,,,,,,,,,,
5,2,14,2,,,,,,,,,,,,,
5,2,14,3,,,,,,,,,,,,,
5,2,14,4,,,,,,,,,,,,,
5,2,14,5,,,,,,,,,,,,,
5,2,14,6,,,,,,,,,,,,,
5,2,14,7,,,,,,,,,,,,,
5,2,14,8,,,,,,,,,,,,,
5,2,14,9,,,,,,,,,,,,,
5,2,14,10,,,,,,,,,,,,,
5,2,14,11,,,,,,,,,,,,,
5,2,14,12,,,,,,,,,,,,,
5,2,14,13,,,,,,,,,,,,,
5,2,14,14,,,,,,,,,,,,,
5,2,14,15,,,,,,,,,,,,,
5,2,14,16,,,,,,,,,,,,,
5,2,14,17,,,,,,,,,,,,,
5,2,14,18,,,,,,,,,,,,,
5,2,14,19,,,,,,,,,,,,,
5,2,14,20,,,,,,,,,,,,,
5,2,14,21,,,,,,,,,,,,,
5,2,14,22,,,,,,,,,,,,,
5,2,14,23,,,,,,,,,,,,,
5,2,15,0,,,,,,,,,,,,,
5,2,15,1,,,,,,,,,,,,,
5,2,15,2,,,,,,,,,,,,,
5,2,15,3,,,,,,,,,,,,,
5,2,15,4,,,,,,,,,,,,,
5,2,15,5,,,,,,,,,,,,,
5,2,15,6,,,,,,,,,,,,,
5,2,15,7,,,,,,,,,,,,,
5,2,15,8,,,,,,,,,,,,,
5,2,15,9,,,,,,,,,,,,,
5,2,15,10,,,,,,,,,,,,,
5,2,15,11,,,,,,,,,,,,,
5,2,15,12,,,,,,,,,,,,,
5,2,15,13,,,,,,,,,,,,,
5,2,15,14,,,,,,,,,,,,,
5,2,15,15,,,,,,,,,,,,,
5,2,15,16,,,,,,,,,,,,,
5,2,15,17,,,,,,,,,,,,,
5,2,15,18,,,,,,,,,,,,,
5,2,15,19,,,,,,,,,,,,,
5,2,15,20,,,,,,,,,,,,,
5,2,15,21,,,,,,,,,,,,,
5,2,15,22,,,,,,,,,,,,,
5,2,15,23,,,,,,,,,,,,,
5,2,16,0,,,,,,,,,,,,,
5,2,16,1,,,,,,,,,,,,,
5,2,16,2,,,,,,,,,,,,,
5,2,16,3,,,,,,,,,,,,,
5,2,16,4,,,,,,,,,,,,,
5,2,16,5,,,,,,,,,,,,,
5,2,16,6,,,,,,,,,,,,,
5,2,16,7,,,,,,,,,,,,,
5,2,16,8,,,,,,,,,,,,,
5,2,16,9,,,,,,,,,,,,,
5,2,16,10,,,,,,,,,,,,,
5,2,16,11,,,,,,,,,,,,,
5,2,16,12,,,,,,,,,,,,,
5,2,16,13,,,,,,,,,,,,,
5,2,16,14,,,,,,,,,,,,,
5,2,16,15,,,,,,,,,,,,,
5,2,16,16,,,,,,,,,,,,,
5,2,16,17,,,,,,,,,,,,,
5,2,16,18,,,,,,,,,,,,,
5,2,16,19,,,,,,,,,,,,,
5,2,16,20,,,,,,,,,,,,,
5,2,16,21,,,,,,,,,,,,,
5,2,16,22,,,,,,,,,,,,,
5,2,16,23,,,,,,,,,,,,,
5,2,17,0,,,,,,,,,,,,,
5,2,17,1,,,,,,,,,,,,,
5,2,17,2,,,,,,,,,,,,,
5,2,17,3,,,,,,,,,,,,,
5,2,17,4,,,,,,,,,,,,,
5,2,17,5,,,,,,,,,,,,,
5,2,17,6,,,,,,,,,,,,,
5,2,17,7,,,,,,,,,,,,,
5,2,17,8,,,,,,,,,,,,,
5,2,17,9,,,,,,,,,,,,,
5,2,17,10,,,,,,,,,,,,,
5,2,17,11,,,,,,,,,,,,,
5,2,17,12,,,,,,,,,,,,,
5,2,17,13,,,,,,,,,,,,,
5,2,17,14,,,,,,,,,,,,,
5,2,17,15,,,,,,,,,,,,,
5,2,17,16,,,,,,,,,,,,,
5,2,17,17,,,,,,,,,,,,,
5,2,17,18,,,,,,,,,,,,,
5,2,17,19,,,,,,,,,,,,,
5,2,17,20,,,,,,,,,,,,,
5,2,17,21,,,,,,,,,,,,,
5,2,17,22,,,,,,,,,,,,,
5,2,17,23,,,,,,,,,,,,,
5,2,18,0,,,,,,,,,,,,,
5,2,18,1,,,,,,,,,,,,,
5,2,18,2,,,,,,,,,,,,,
5,2,18,3,,,,,,,,,,,,,
5,2,18,4,,,,,,,,,,,,,
5,2,18,5,,,,,,,,,,,,,
5,2,18,6,,,,,,,,,,,,,
5,2,18,7,,,,,,,,,,,,,
5,2,18,8,,,,,,,,,,,,,
5,2,18,9,,,,,,,,,,,,,
5,2,18,10,,,,,,,,,,,,,
5,2,18,11,,,,,,,,,,,,,
5,2,18,12,,,,,,,,,,,,,
5,2,18,13,,,,,,,,,,,,,
5,2,18,14,,,,,,,,,,,,,
5,2,18,15,,,,,,,,,,,,,
5,2,18,16,,,,,,,,,,,,,
5,2,18,17,,,,,,,,,,,,,
5,2,18,18,,,,,,,,,,,,,
5,2,18,19,,,,,,,,,,,,,
5,2,18,20,,,,,,,,,,,,,
5,2,18,21,,,,,,,,,,,,,
5,2,18,22,,,,,,,,,,,,,
5,2,18,23,,,,,,,,,,,,,
5,2,19,0,,,,,,,,,,,,,
5,2,19,1,,,,,,,,,,,,,
5,2,19,2,,,,,,,,,,,,,
5,2,19,3,,,,,,,,,,,,,
5,2,19,4,,,,,,,,,,,,,
5,2,19,5,,,,,,,,,,,,,
5,2,19,6,,,,,,,,,,,,,
5,2,19,7,,,,,,,,,,,,,
5,2,19,8,,,,,,,,,,,,,
5,2,19,9,,,,,,,,,,,,,
5,2,19,10,,,,,,,,,,,,,
5,2,19,11,,,,,,,,,,,,,
5,2,19,12,,,,,,,,,,,,,
5,2,19,13,,,,,,,,,,,,,
5,2,19,14,,,,,,,,,,,,,
5,2,19,15,,,,,,,,,,,,,
5,2,19,16,,,,,,,,,,,,,
5,2,19,17,,,,,,,,,,,,,
5,2,19,18,,,,,,,,,,,,,
5,2,19,19,,,,,,,,,,,,,
5,2,19,20,,,,,,,,,,,,,
5,2,19,21,,,,,,,,,,,,,
5,2,19,22,,,,,,,,,,,,,
5,2,19,23,,,,,,,,,,,,,
5,2,20,0,,,,,,,,,,,,,
5,2,20,1,,,,,,,,,,,,,
5,2,20,2,,,,,,,,,,,,,
5,2,20,3,,,,,,,,,,,,,
5,2,20,4,,,,,,,,,,,,,
5,2,20,5,,,,,,,,,,,,,
5,2,20,6,,,,,,,,,,,,,
5,2,20,7,,,,,,,,,,,,,
5,2,20,8,,,,,,,,,,,,,
5,2,20,9,,,,,,,,,,,,,
5,2,20,10,,,,,,,,,,,,,
5,2,20,11,,,,,,,,,,,,,
5,2,20,12,,,,,,,,,,,,,
5,2,20,13,,,,,,,,,,,,,
5,2,20,14,,,,,,,,,,,,,
5,2,20,15,,,,,,,,,,,,,
5,2,20,16,,,,,,,,,,,,,
5,2,20,17,,,,,,,,,,,,,
5,2,20,18,,,,,,,,,,,,,
5,2,20,19,,,,,,,,,,,,,
5,2,20,20,,,,,,,,,,,,,
5,2,20,21,,,,,,,,,,,,,
5,2,20,22,,,,,,,,,,,,,
5,2,20,23,,,,,,,,,,,,,
5,2,21,0,,,,,,,,,,,,,
5,2,21,1,,,,,,,,,,,,,
5,2,21,2,,,,,,,,,,,,,
5,2,21,3,,,,,,,,,,,,,
5,2,21,4,,,,,,,,,,,,,
5,2,21,5,,,,,,,,,,,,,
5,2,21,6,,,,,,,,,,,,,
5,2,21,7,,,,,,,,,,,,,
5,2,21,8,,,,,,,,,,,,,
5,2,21,9,,,,,,,,,,,,,
5,2,21,10,,,,,,,,,,,,,
5,2,21,11,,,,,,,,,,,,,
5,2,21,12,,,,,,,,,,,,,
5,2,21,13,,,,,,,,,,,,,
5,2,21,14,,,,,,,,,,,,,
5,2,21,15,,,,,,,,,,,,,
5,2,21,16,,,,,,,,,,,,,
5,2,21,17,,,,,,,,,,,,,
5,2,21,18,,,,,,,,,,,,,
5,2,21,19,,,,,,,,,,,,,
5,2,21,20,,,,,,,,,,,,,
5,2,21,21,,,,,,,,,,,,,
5,2,21,22,,,,,,,,,,,,,
5,2,21,23,,,,,,,,,,,,,
5,2,22,0,,,,,,,,,,,,,
5,2,22,1,,,,,,,,,,,,,
5,2,22,2,,,,,,,,,,,,,
5,2,22,3,,,,,,,,,,,,,
5,2,22,4,,,,,,,,,,,,,
5,2,22,5,,,,,,,,,,,,,
5,2,22,6,,,,,,,,,,,,,
5,2,22,7,,,,,,,,,,,,,
5,2,22,8,,,,,,,,,,,,,
5,2,22,9,,,,,,,,,,,,,
5,2,22,10,,,,,,,,,,,,,
5,2,22,11,,,,,,,,,,,,,
5,2,22,12,,,,,,,,,,,,,
5,2,22,13,,,,,,,,,,,,,
5,2,22,14,,,,,,,,,,,,,
5,2,22,15,,,,,,,,,,,,,
5,2,22,16,,,,,,,,,,,,,
5,2,22,17,,,,,,,,,,,,,
5,2,22,18,,,,,,,,,,,,,
5,2,22,19,,,,,,,,,,,,,
5,2,22,20,,,,,,,,,,,,,
5,2,22,21,,,,,,,,,,,,,
5,2,22,22,,,,,,,,,,,,,
5,2,22,23,,,,,,,,,,,,,
5,2,23,0,,,,,,,,,,,,,
5,2,23,1,,,,,,,,,,,,,
5,2,23,2,,,,,,,,,,,,,
5,2,23,3,,,,,,,,,,,,,
5,2,23,4,,,,,,,,,,,,,
5,2,23,5,,,,,,,,,,,,,
5,2,23,6,,,,,,,,,,,,,
5,2,23,7,,,,,,,,,,,,,
5,2,23,8,,,,,,,,,,,,,
5,2,23,9,,,,,,,,,,,,,
5,2,23,10,,,,,,,,,,,,,
5,2,23,11,,,,,,,,,,,,,
5,2,23,12,,,,,,,,,,,,,
5,2,23,13,,,,,,,,,,,,,
5,2,23,14,,,,,,,,,,,,,
5,2,23,15,,,,,,,,,,,,,
5,2,23,16,,,,,,,,,,,,,
5,2,23,17,,,,,,,,,,,,,
5,2,23,18,,,,,,,,,,,,,
5,2,23,19,,,,,,,,,,,,,
5,2,23,20,,,,,,,,,,,,,
5,2,23,21,,,,,,,,,,,,,
5,2,23,22,,,,,,,,,,,,,
5,2,23,23,,,,,,,,,,,,,
5,2,24,0,,,,,,,,,,,,,
5,2,24,1,,,,,,,,,,,,,
5,2,24,2,,,,,,,,,,,,,
5,2,24,3,,,,,,,,,,,,,
5,2,24,4,,,,,,,,,,,,,
5,2,24,5,,,,,,,,,,,,,
5,2,24,6,,,,,,,,,,,,,
5,2,24,7,,,,,,,,,,,,,
5,2,24,8,,,,,,,,,,,,,
5,2,24,9,,,,,,,,,,,,,
5,2,24,10,,,,,,,,,,,,,
5,2,24,11,,,,,,,,,,,,,
5,2,24,12,,,,,,,,,,,,,
5,2,24,13,,,,,,,,,,,,,
5,2,24,14,,,,,,,,,,,,,
5,2,24,15,,,,,,,,,,,,,
5,2,24,16,,,,,,,,,,,,,
5,2,24,17,,,,,,,,,,,,,
5,2,24,18,,,,,,,,,,,,,
5,2,24,19,,,,,,,,,,,,,
5,2,24,20,,,,,,,,,,,,,
5,2,24,21,,,,,,,,,,,,,
5,2,24,22,,,,,,,,,,,,,
5,2,24,23,,,,,,,,,,,,,
5,2,25,0,,,,,,,,,,,,,
5,2,25,1,,,,,,,,,,,,,
5,2,25,2,,,,,,,,,,,,,
5,2,25,3,,,,,,,,,,,,,
5,2,25,4,,,,,,,,,,,,,
5,2,25,5,,,,,,,,,,,,,
5,2,25,6,,,,,,,,,,,,,
5,2,25,7,,,,,,,,,,,,,
5,2,25,8,,,,,,,,,,,,,
5,2,25,9,,,,,,,,,,,,,
5,2,25,10,,,,,,,,,,,,,
5,2,25,11,,,,,,,,,,,,,
5,2,25,12,,,,,,,,,,,,,
5,2,25,13,,,,,,,,,,,,,
5,2,25,14,,,,,,,,,,,,,
5,2,25,15,,,,,,,,,,,,,
5,2,25,16,,,,,,,,,,,,,
5,2,25,17,,,,,,,,,,,,,
5,2,25,18,,,,,,,,,,,,,
5,2,25,19,,,,,,,,,,,,,
5,2,25,20,,,,,,,,,,,,,
5,2,25,21,,,,,,,,,,,,,
5,2,25,22,,,,,,,,,,,,,
5,2,25,23,,,,,,,,,,,,,
5,2,26,0,,,,,,,,,,,,,
5,2,26,1,,,,,,,,,,,,,
5,2,26,2,,,,,,,,,,,,,
5,2,26,3,,,,,,,,,,,,,
5,2,26,4,,,,,,,,,,,,,
5,2,26,5,,,,,,,,,,,,,
5,2,26,6,,,,,,,,,,,,,
5,2,26,7,,,,,,,,,,,,,
5,2,26,8,,,,,,,,,,,,,
5,2,26,9,,,,,,,,,,,,,
5,2,26,10,,,,,,,,,,,,,
5,2,26,11,,,,,,,,,,,,,
5,2,26,12,,,,,,,,,,,,,
5,2,26,13,,,,,,,,,,,,,
5,2,26,14,,,,,,,,,,,,,
5,2,26,15,,,,,,,,,,,,,
5,2,26,16,,,,,,,,,,,,,
5,2,26,17,,,,,,,,,,,,,
5,2,26,18,,,,,,,,,,,,,
5,2,26,19,,,,,,,,,,,,,
5,2,26,20,,,,,,,,,,,,,
5,2,26,21,,,,,,,,,,,,,
5,2,26,22,,,,,,,,,,,,,
5,2,26,23,,,,,,,,,,,,,
5,2,27,0,,,,,,,,,,,,,
5,2,27,1,,,,,,,,,,,,,
5,2,27,2,,,,,,,,,,,,,
5,2,27,3,,,,,,,,,,,,,
5,2,27,4,,,,,,,,,,,,,
5,2,27,5,,,,,,,,,,,,,
5,2,27,6,,,,,,,,,,,,,
5,2,27,7,,,,,,,,,,,,,
5,2,27,8,,,,,,,,,,,,,
5,2,27,9,,,,,,,,,,,,,
5,2,27,10,,,,,,,,,,,,,
5,2,27,11,,,,,,,,,,,,,
5,2,27,12,,,,,,,,,,,,,
5,2,27,13,,,,,,,,,,,,,
5,2,27,14,,,,,,,,,,,,,
5,2,27,15,,,,,,,,,,,,,
5,2,27,16,,,,,,,,,,,,,
5,2,27,17,,,,,,,,,,,,,
5,2,27,18,,,,,,,,,,,,,
5,2,27,19,,,,,,,,,,,,,
